trip_jarak,beh_peta_potensi,sosdem_usia,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_ofm,loc_jml_b_permukiman,loc_jumlah_taman,trip_jenis_pesanan_Ride,trip_pickup
7.27,2,50,3499999.5,3499999.5,1,1,0,13,423,0,1,Antapani Kulon
6.72,2,50,3499999.5,3499999.5,1,1,1,35,465,3,0,Babakan Ciamis
8.22,2,50,3499999.5,3499999.5,1,1,0,13,2325,1,1,Padasuka
5.84,2,50,3499999.5,3499999.5,1,1,2,90,1681,3,0,Taman Sari
2.7,2,50,3499999.5,3499999.5,1,1,0,30,9259,0,0,Cigadung
1.57,2,50,3499999.5,3499999.5,1,1,1,100,1105,2,1,Lebak Gede
8.51,2,50,3499999.5,3499999.5,1,1,1,100,1105,2,1,Lebak Gede
7.02,2,50,3499999.5,3499999.5,1,1,0,31,4233,0,1,Kebon Lega
6.39,2,50,3499999.5,3499999.5,1,1,1,52,4471,0,0,Kujangsari
4.52,2,50,3499999.5,3499999.5,1,1,1,66,1014,0,1,Kebon Pisang
0.87,2,50,3499999.5,3499999.5,1,1,1,100,1105,2,0,Lebak Gede
3.75,2,50,3499999.5,3499999.5,1,1,1,163,829,3,0,Citarum
5.21,2,50,3499999.5,3499999.5,1,1,0,106,9190,0,1,Dago
5.38,2,50,3499999.5,3499999.5,1,1,1,50,630,0,1,Kebon Jeruk
2.11,2,50,3499999.5,3499999.5,1,1,0,23,1418,0,0,Kacapiring
4.2,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.62,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
1.21,5,46,3499999.5,3499999.5,1,0,0,57,453,4,0,Lebak Siliwangi
5.6,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,1,Cihapit
3.15,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
7.46,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.42,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.09,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.85,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.55,5,46,3499999.5,3499999.5,1,0,0,13,423,0,0,Antapani Kulon
0.12,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
7.19,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
1.44,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.97,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.57,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.51,5,46,3499999.5,3499999.5,1,0,2,75,135,2,0,Braga
3.36,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
4.29,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
8.66,5,46,3499999.5,3499999.5,1,0,1,163,829,3,1,Citarum
2.68,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
0.82,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
11.63,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
3.79,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
11.44,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
0.52,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.73,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.71,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.12,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.87,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
5.14,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.32,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.01,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.27,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.53,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.56,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
5.14,5,46,3499999.5,3499999.5,1,0,1,163,829,3,1,Citarum
0.14,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.7,5,46,3499999.5,3499999.5,1,0,1,35,465,3,0,Babakan Ciamis
3.05,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
2.05,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
11.21,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.26,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.77,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.67,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.35,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.11,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.01,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.49,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
5.25,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
6.92,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
5.28,5,46,3499999.5,3499999.5,1,0,1,35,465,3,0,Babakan Ciamis
2.24,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
7.65,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.73,5,46,3499999.5,3499999.5,1,0,0,51,1454,0,0,Antapani Kidul
3.74,5,46,3499999.5,3499999.5,1,0,0,29,5928,0,0,Babakan Sari
1.6,5,46,3499999.5,3499999.5,1,0,1,66,1014,0,0,Kebon Pisang
2.25,5,46,3499999.5,3499999.5,1,0,1,50,630,0,0,Kebon Jeruk
2.84,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.78,5,46,3499999.5,3499999.5,1,0,1,35,465,3,0,Babakan Ciamis
10.7,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.68,5,46,3499999.5,3499999.5,1,0,1,163,829,3,1,Citarum
3.28,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,1,Merdeka
0.67,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.47,5,46,3499999.5,3499999.5,1,0,2,24,1975,0,0,Sadang Serang
4.7,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.87,5,46,3499999.5,3499999.5,1,0,0,59,2039,0,0,Antapani Tengah
2.31,5,46,3499999.5,3499999.5,1,0,0,59,2039,0,0,Antapani Tengah
0.06,5,46,3499999.5,3499999.5,1,0,0,51,1454,0,0,Antapani Kidul
0.99,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.58,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.12,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.79,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
4.17,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.74,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.06,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
3.72,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
7.43,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.84,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
4.83,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
4.79,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,1,Cihapit
3.25,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.34,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.78,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
5.54,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
2.44,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
5.03,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.3,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
3.47,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.31,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.57,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.51,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.13,5,46,3499999.5,3499999.5,1,0,1,17,2832,0,0,Cicaheum
8.51,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.49,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
0.42,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
4.14,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
4.38,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.23,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.73,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.89,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
3.88,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
1.24,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.51,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.74,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.69,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.98,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.79,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.79,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.77,5,46,3499999.5,3499999.5,1,0,0,106,9190,0,0,Dago
3.84,5,46,3499999.5,3499999.5,1,0,0,13,423,0,0,Antapani Kulon
6.75,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.07,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.77,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.77,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.6,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.55,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.33,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.65,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.68,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.45,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.46,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.48,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.55,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.61,5,46,3499999.5,3499999.5,1,0,2,90,1681,3,0,Taman Sari
1.16,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.21,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.7,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
0.94,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.4,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.57,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.22,5,46,3499999.5,3499999.5,1,0,1,35,465,3,0,Babakan Ciamis
0.59,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
4.36,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.76,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.23,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
3.78,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.38,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
4.14,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
1.91,5,46,3499999.5,3499999.5,1,0,0,13,2325,1,0,Padasuka
3.58,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.38,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
4.1,5,46,3499999.5,3499999.5,1,0,1,32,438,1,0,Balong Gede
2.36,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.83,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.58,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.48,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.64,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.08,5,46,3499999.5,3499999.5,1,0,0,59,2039,0,0,Antapani Tengah
1.81,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.43,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
5.37,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.54,5,46,3499999.5,3499999.5,1,0,0,59,2039,0,0,Antapani Tengah
3.46,5,46,3499999.5,3499999.5,1,0,1,17,2832,0,0,Cicaheum
3.52,5,46,3499999.5,3499999.5,1,0,0,59,2039,0,0,Antapani Tengah
4.0,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
4.77,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.12,5,46,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
6.89,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.59,5,46,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
2.97,5,46,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.97,5,46,3499999.5,3499999.5,1,0,0,49,1754,2,0,Cipaganti
1.86,5,46,3499999.5,3499999.5,1,0,2,90,1681,3,0,Taman Sari
1.92,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.49,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
0.89,5,46,3499999.5,3499999.5,1,0,2,90,1681,3,0,Taman Sari
0.88,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
2.54,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
4.77,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.36,5,46,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
3.38,5,46,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.08,5,46,3499999.5,3499999.5,1,0,0,13,2325,1,0,Padasuka
3.18,5,46,3499999.5,3499999.5,1,0,0,25,2461,0,0,Cikutra
3.3,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
4.38,3,52,4499999.5,4499999.5,1,1,0,59,2039,0,0,Antapani Tengah
6.62,3,52,4499999.5,4499999.5,1,1,0,45,3041,0,0,Sekeloa
5.09,3,52,4499999.5,4499999.5,1,1,1,100,1105,2,0,Lebak Gede
2.33,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
2.85,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
0.29,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
0.65,3,52,4499999.5,4499999.5,1,1,0,59,2039,0,0,Antapani Tengah
1.68,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.97,3,52,4499999.5,4499999.5,1,1,0,26,2900,0,0,Jatihandap
0.66,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
0.79,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
5.63,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
0.86,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
0.93,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
2.0,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
3.36,3,52,4499999.5,4499999.5,1,1,0,99,2198,0,0,Sukamiskin
0.14,3,52,4499999.5,4499999.5,1,1,0,71,2461,0,0,Pasir Endah
0.73,3,52,4499999.5,4499999.5,1,1,0,71,2461,0,0,Pasir Endah
3.07,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.29,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.42,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.26,3,52,4499999.5,4499999.5,1,1,0,13,423,0,0,Antapani Kulon
1.87,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.49,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.42,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
4.38,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
9.17,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
3.65,3,52,4499999.5,4499999.5,1,1,0,13,423,0,0,Antapani Kulon
1.36,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
2.76,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
6.16,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.18,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
0.88,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.62,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.06,3,52,4499999.5,4499999.5,1,1,0,25,2461,0,0,Cikutra
2.36,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
1.48,3,52,4499999.5,4499999.5,1,1,0,59,2039,0,0,Antapani Tengah
2.51,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
0.83,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
2.95,3,52,4499999.5,4499999.5,1,1,0,59,2039,0,0,Antapani Tengah
2.55,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.5,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
0.58,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.07,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
3.25,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
4.13,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
4.16,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
0.9,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
3.47,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.57,3,52,4499999.5,4499999.5,1,1,1,12,1725,0,0,Sukamaju
3.24,3,52,4499999.5,4499999.5,1,1,1,125,1428,5,0,Cihapit
1.28,3,52,4499999.5,4499999.5,1,1,0,28,1516,0,0,Neglasari
2.37,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.02,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
2.0,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.63,3,52,4499999.5,4499999.5,1,1,0,26,2900,0,0,Jatihandap
0.96,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.52,3,52,4499999.5,4499999.5,1,1,0,99,2198,0,0,Sukamiskin
0.49,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
0.82,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
2.02,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.03,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.26,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.67,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.62,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.02,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.03,3,52,4499999.5,4499999.5,1,1,0,48,5709,1,0,Cijaura
4.51,3,52,4499999.5,4499999.5,1,1,0,41,2909,0,0,Cibangkong
0.46,3,52,4499999.5,4499999.5,1,1,0,21,1522,1,0,Ciateul
0.85,3,52,4499999.5,4499999.5,1,1,1,21,2485,0,0,Ancol
3.01,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.0,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
4.05,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.28,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
2.52,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
1.11,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
4.14,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.04,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
2.74,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
4.31,3,52,4499999.5,4499999.5,1,1,0,26,2900,0,0,Jatihandap
0.95,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
0.45,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
0.66,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
3.6,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
1.69,3,52,4499999.5,4499999.5,1,1,0,29,1446,0,0,Karang Pamulang
1.61,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
5.03,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.67,3,52,4499999.5,4499999.5,1,1,0,13,423,0,0,Antapani Kulon
0.09,3,52,4499999.5,4499999.5,1,1,0,79,1104,3,0,Merdeka
1.73,3,52,4499999.5,4499999.5,1,1,1,12,1725,0,0,Sukamaju
4.21,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.2,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
2.02,3,52,4499999.5,4499999.5,1,1,0,25,2461,0,0,Cikutra
3.41,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.0,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
0.94,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.82,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.52,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
3.41,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
3.69,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.5,3,52,4499999.5,4499999.5,1,1,0,26,2900,0,0,Jatihandap
3.75,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
3.7,3,52,4499999.5,4499999.5,1,1,0,26,2900,0,0,Jatihandap
2.55,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
3.11,3,52,4499999.5,4499999.5,1,1,0,23,1333,0,0,Antapani Wetan
2.6,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.68,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
0.4,3,52,4499999.5,4499999.5,1,1,0,28,1516,0,0,Neglasari
1.32,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.43,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.14,3,52,4499999.5,4499999.5,1,1,0,28,1516,0,0,Neglasari
1.47,3,52,4499999.5,4499999.5,1,1,1,30,1535,0,0,Sukaluyu
0.82,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
2.44,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
3.37,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
2.3,3,52,4499999.5,4499999.5,1,1,0,26,2900,0,0,Jatihandap
0.86,3,52,4499999.5,4499999.5,1,1,0,19,2316,0,0,Sukapada
2.71,3,52,4499999.5,4499999.5,1,1,0,28,1516,0,0,Neglasari
2.21,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
1.0,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.68,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
0.63,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
5.05,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
4.37,3,52,4499999.5,4499999.5,1,1,1,12,1725,0,1,Sukamaju
2.91,3,52,4499999.5,4499999.5,1,1,0,23,1333,0,0,Antapani Wetan
4.74,3,52,4499999.5,4499999.5,1,1,0,29,5928,0,1,Babakan Sari
1.79,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
2.92,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,1,Padasuka
2.09,3,52,4499999.5,4499999.5,1,1,0,59,2039,0,0,Antapani Tengah
2.08,3,52,4499999.5,4499999.5,1,1,0,23,1182,0,0,Sindang Jaya
2.77,3,52,4499999.5,4499999.5,1,1,0,13,423,0,0,Antapani Kulon
3.37,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.29,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.0,3,52,4499999.5,4499999.5,1,1,0,26,2900,0,0,Jatihandap
4.73,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
0.4,3,52,4499999.5,4499999.5,1,1,0,46,3286,1,0,Cigending
1.13,3,52,4499999.5,4499999.5,1,1,0,71,2461,0,1,Pasir Endah
2.51,3,52,4499999.5,4499999.5,1,1,0,32,752,0,0,Pakemitan
0.91,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.59,3,52,4499999.5,4499999.5,1,1,0,59,2039,0,0,Antapani Tengah
3.67,3,52,4499999.5,4499999.5,1,1,0,13,1940,0,0,Kebun Jayanti
3.59,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
3.42,3,52,4499999.5,4499999.5,1,1,1,17,2832,0,0,Cicaheum
3.45,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
1.34,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.21,3,52,4499999.5,4499999.5,1,1,0,29,2569,0,0,Pasirlayung
1.56,3,52,4499999.5,4499999.5,1,1,0,13,2325,1,0,Padasuka
