,trip_jarak,trip_pendapatan_bersih,trip_poin_tambahan,beh_peta_potensi,sosdem_usia,sosdem_jk,sosdem_pendidikan_terakhir,sosdem_jumlah_motor,sosdem_jumlah_mobil,sosdem_anggota_rt,sosdem_posisi_rt,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_platform,beh_rata_jam_online,beh_status_kendaraan,beh_lama_driver,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_sd,loc_jumlah_smp,loc_jumlah_sma,loc_jumlah_pt,loc_jumlah_halte,loc_jumlah_stasiun,loc_jumlah_terminal,loc_jumlah_hotel,loc_jumlah_mall,loc_jumlah_ofm,loc_jumlah_pickup,loc_jumlah_dropoff,loc_populasi,loc_jml_b_permukiman,loc_jumlah_taman,loc_jumlah_kantor,loc_avg_duration,trip_lamanya_waktu_pesanan,sosdem_status_nikah_Menikah,trip_jenis_pesanan_Food,trip_jenis_pesanan_Kurir Barang,trip_jenis_pesanan_Ride,trip_jenis_pembayaran_Tunai
20954,2.13,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,36.0,1,1,0,0,0
20955,0.6,2000.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,39.0,1,1,0,0,0
20956,1.68,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,21.0,1,1,0,0,0
20957,4.46,10800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,21.0,1,1,0,0,0
20958,3.85,8000.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,4,1,0,2,1,0,0,0,0,19,106,134,22893,2316,0,3.0,1532.761589403973,14.0,1,0,1,0,0
20959,3.43,9600.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,21.0,1,1,0,0,0
20960,1.0,8800.0,100.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,14.0,1,1,0,0,0
20961,3.97,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,16.0,1,1,0,0,0
20962,4.34,9000.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,5,3,3,1,6,0,0,11,0,125,1275,571,4120,1428,5,14.0,1135.152317880795,15.0,1,0,1,0,0
20963,4.84,10400.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,2,0,1,0,0,0,0,1,0,48,125,171,6223,844,0,3.0,1132.437086092715,32.0,1,1,0,0,0
20964,0.58,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,7.0,1,1,0,0,0
20965,1.88,9600.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,18.0,1,1,0,0,0
20966,0.7,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,13.0,1,1,0,0,0
20967,5.53,12800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,35.0,1,1,0,0,0
20968,1.17,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,1,1,0,0,0
20969,4.93,10200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,17.0,1,0,1,0,0
20970,0.27,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,6.0,1,1,0,0,0
20971,3.67,10400.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,18.0,1,1,0,0,0
20972,4.84,12000.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,24.0,1,1,0,0,0
20973,1.95,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,27.0,1,1,0,0,0
20974,4.68,10800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,37.0,1,1,0,0,0
20975,1.0,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,15.0,1,1,0,0,0
20976,1.0,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,12.0,1,1,0,0,0
20977,0.7,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,12.0,1,1,0,0,0
20978,2.84,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,16.0,1,1,0,0,0
20979,1.4,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,18.0,1,1,0,0,0
20980,1.15,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,13.0,1,1,0,0,0
20981,0.13,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,10.0,1,1,0,0,0
20982,3.26,8000.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,11.0,1,0,1,0,0
20983,3.5,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,29.0,1,1,0,0,0
20984,0.83,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,13.0,1,1,0,0,0
20985,3.39,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,19.0,1,1,0,0,0
20986,2.95,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,3,1,0,1,1,0,0,4,0,30,246,322,16101,1535,0,2.0,1290.549668874172,17.0,1,1,0,0,0
20987,2.1,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,14.0,1,1,0,0,0
20988,2.43,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,17.0,1,1,0,0,0
20989,1.94,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,17.0,1,1,0,0,0
20990,1.44,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,27.0,1,1,0,0,0
20991,0.63,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,25.0,1,1,0,0,0
20992,0.8,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,30.0,1,1,0,0,0
20993,1.88,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,12.0,1,1,0,0,0
20994,5.83,12400.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,3,2,0,2,2,0,0,14,0,68,262,400,20196,2186,1,10.0,2028.569536423841,31.0,1,1,0,0,0
20995,2.41,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,7,6,0,1,1,0,0,9,0,95,262,218,23375,4699,0,6.0,1993.006622516556,43.0,1,1,0,0,0
20996,1.29,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,10.0,1,1,0,0,0
20997,2.63,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,19.0,1,1,0,0,0
20998,1.86,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,17.0,1,1,0,0,0
20999,2.53,8800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,23.0,1,1,0,0,0
21000,4.66,12000.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,13.0,1,1,0,0,0
21001,0.84,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,53.0,1,1,0,0,0
21002,0.92,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,10.0,1,1,0,0,0
21003,4.03,10000.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,33.0,1,1,0,0,0
21004,5.94,12800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,25.0,1,0,0,1,0
21005,0.75,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,22.0,1,1,0,0,0
21006,1.96,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,17.0,1,1,0,0,0
21007,1.96,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,13.0,1,1,0,0,0
21008,1.51,7200.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,1,1,0,0,0
21009,6.37,14800.0,150.0,5,35,0,3,1,0.0,3,1,2499999.5,2499999.5,2,1,9,1,4,0,0,2,2,0,0,0,0,0,6,0,30,235,365,32232,9259,0,3.0,1638.476821192053,35.0,1,1,0,0,0
21010,1.16,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,7.0,1,0,0,1,0
21011,1.35,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,8.0,1,0,0,1,0
21012,2.85,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,1,0,0,1,1
21013,4.75,10800.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,20.0,1,0,0,1,0
21014,0.88,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,8.0,1,0,0,1,1
21015,2.43,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,1,0,0,1,0
21016,3.93,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,17.0,1,0,0,1,1
21017,5.1,10400.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,26.0,1,0,0,1,1
21018,4.02,8400.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,11.0,1,0,0,1,0
21019,1.87,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,1,0,0,1,0
21020,3.35,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,14.0,1,0,0,1,1
21021,1.07,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,7.0,1,0,0,1,0
21022,3.49,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,16.0,1,0,0,1,0
21023,2.32,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,11.0,1,0,0,1,0
21024,2.18,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,12.0,1,0,0,1,1
21025,0.98,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,9.0,1,0,0,1,0
21026,1.0,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,9.0,1,0,0,1,1
21027,1.74,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,11.0,1,0,0,1,1
21028,3.44,8400.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,0.0,1,0,0,1,0
21029,1.32,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,6.0,1,0,0,1,0
21030,2.32,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,14.0,1,0,0,1,0
21031,2.0,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,7.0,1,0,0,1,0
21032,4.15,10800.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,13.0,1,0,0,1,0
21033,2.4,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,4,4,0,2,1,0,0,8,0,28,143,224,9676,1516,0,6.0,1422.701986754967,13.0,1,0,0,1,0
21034,3.37,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,1,0,0,1,0
21035,3.33,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,10.0,1,0,0,1,1
21036,3.13,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,3,2,0,2,2,0,0,14,0,68,262,400,20196,2186,1,10.0,2028.569536423841,15.0,1,0,0,1,0
21037,2.32,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,12.0,1,0,0,1,0
21038,2.26,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,11.0,1,0,0,1,1
21039,2.61,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,16.0,1,0,0,1,0
21040,2.24,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,11.0,1,0,0,1,1
21041,2.88,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,10.0,1,0,0,1,0
21042,2.27,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,10.0,1,0,0,1,0
21043,3.78,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,20.0,1,0,0,1,1
21044,1.71,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,3,1,0,1,1,0,0,4,0,30,246,322,16101,1535,0,2.0,1290.549668874172,7.0,1,0,0,1,0
21045,4.58,9200.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,15.0,1,0,0,1,0
21046,2.85,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,12.0,1,0,0,1,0
21047,1.0,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,9.0,1,0,0,1,0
21048,2.18,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,12.0,1,0,0,1,1
21049,4.32,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,15.0,1,0,0,1,1
21050,5.12,12000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,20.0,1,0,0,1,0
21051,4.3,10800.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,5,4,0,0,0,0,0,6,0,32,245,225,13023,2232,0,2.0,1357.251655629139,19.0,1,0,0,1,0
21052,3.43,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,3,0,0,0,0,0,5,1,66,625,668,13297,1014,0,6.0,1205.529801324503,12.0,1,0,0,1,0
21053,2.83,8800.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,19.0,1,0,0,1,0
21054,3.66,10800.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,4,2,0,3,6,0,0,5,1,35,396,421,8421,465,3,20.0,1212.264900662252,13.0,1,0,0,1,0
21055,2.58,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,10.0,1,0,0,1,0
21056,2.85,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,12.0,1,0,0,1,0
21057,3.06,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,14.0,1,0,0,1,0
21058,2.95,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,11.0,1,0,0,1,0
21059,2.06,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,13.0,1,0,0,1,0
21060,2.53,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,2,5,1,1,0,1,0,1,2,0,24,205,277,26651,1975,0,4.0,1250.470198675497,14.0,1,0,0,1,0
21061,4.24,8800.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,12.0,1,0,0,1,0
21062,1.8,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,10.0,1,0,0,1,0
21063,2.41,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,11.0,1,0,0,1,1
21064,3.02,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,12.0,1,0,0,1,0
21065,4.51,9200.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,13.0,1,0,0,1,0
21066,1.55,8000.0,150.0,2,62,0,3,1,0.0,3,1,2499999.5,2499999.5,1,0,11,1,8,1,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,8.0,1,0,0,1,0
